file_name,P_bins,P,cluster1,cluster2,cluster3,cluster4,i_hm2/i_hm1,i_hm3/i_hm1,i_hm4/i_hm1,i_hm5/i_hm1,hf_2_1,hf_3_1,hf_4_1,hf_5_1,i_thd,P_F,Label,Is_test
35,0,7.955166807868,0,1,0,1,0.009944137949089944,0.8848386861512625,0.011123727283342896,0.5516579843261509,-0.8460641162020055,-0.41014476703419644,-0.2728862717489487,0.885913719180675,1.2703422166225422,0.4739557059646812,Compact Fluorescent Lamp,0
36,0,8.490349281257997,0,1,0,1,0.005257527128979536,0.8745425668420321,0.004083833991624194,0.5447105874833028,0.9847054537079172,0.936488557296051,-0.9993495866378833,-0.06185657196280458,1.2534397669147894,0.4934581032729205,Compact Fluorescent Lamp,0
37,0,8.047495338904001,0,1,0,1,0.010579582997842231,0.8822472126841485,0.003362033157201352,0.5486012944094474,-0.9801185897334268,-0.1785095687231005,-0.17111881718425548,0.9582153718620914,1.2670675085629397,0.4776215833673676,Compact Fluorescent Lamp,0
38,0,8.175696793825999,0,1,0,1,0.00486197483691655,0.8829605092164031,0.004329899274217116,0.5480302379548859,0.9998879270786577,0.30010502646231374,0.608066799049275,0.8520402121186194,1.2621296941328617,0.4811554641952731,Compact Fluorescent Lamp,0
39,3,329.37488579734,0,0,0,0,0.018594202318751567,0.057518880669788684,0.0017802621342588715,0.030149911430847918,0.11611457777644084,0.7055919934181359,-0.1485595425035593,-0.5182121076524503,0.07304662375799642,0.9740678751906844,Fridge,0
40,0,6.98182948486,0,0,0,1,0.03823666646768505,1.0792380720576835,0.02949196691193104,0.9710048781166156,0.9823865003709867,0.06894663425639455,0.9647158403674687,0.9203130012256489,1.984391143022621,0.3809317225765258,Laptop,0
41,0,8.54964708082,0,0,0,1,0.06273062573845463,1.0367773751297171,0.05296953500347913,0.928401566180968,0.5978531234190135,-0.7885679235271995,-0.9864778320105583,-0.8797863135486225,1.8813505452004988,0.4063491783418877,Laptop,0
42,0,7.333779372059999,0,0,0,1,0.01808518961924964,1.063969641585273,0.020801601688162138,0.959161113582444,0.5763226180197387,-0.48205908615950077,0.9249419017990563,0.4148486859683898,1.949826047492476,0.3846035597334659,Laptop,0
43,0,9.10293053638,1,0,0,1,0.010667195124642405,1.0135960942908495,0.010604246359859824,0.8954098807471441,0.9953795696297963,0.9979066409974675,-0.9594230073096067,-0.23984987745973058,1.7607396137476146,0.40896017142806784,Laptop,0
44,0,7.238002347059998,0,0,0,1,0.015526862186124753,1.0654206866615399,0.016597211499232274,0.9617567366873866,-0.5397416157208883,0.0004958902081239523,-0.8645333243336574,0.9646981829692116,1.9575351671933947,0.38488015548440463,Laptop,0
45,4,657.895544555068,0,0,0,2,0.0005937452718182535,0.2220011356019391,0.0002003201021870531,0.017673243930690908,0.47205351006912755,0.8240120133649648,0.32522214218658485,0.6494158479223364,0.2233829634307493,0.973722032650866,Vacuum,0
46,4,655.855200134916,0,0,0,2,0.0009336448283741764,0.2200851545537949,0.000462384097697184,0.016953251002586697,-0.9387994120977513,0.820701868001251,0.9551844589455173,0.9990512485938569,0.22143023304140014,0.9742329853838501,Vacuum,0
47,4,653.981182076712,0,0,0,2,0.0008513512345126303,0.21898299179177025,0.00030933237612163297,0.017145938645030747,-0.8907632871673838,0.7903484725152098,0.030474214642248146,0.8581082326839683,0.22032692303997525,0.9744201442800108,Vacuum,0
48,4,653.6869881348,0,0,0,2,0.0005672787053007832,0.2182227278376741,0.0002800573298129184,0.016942062919441912,-0.5111668548613447,0.7752095870239519,-0.9673705072095629,0.1245186641736046,0.21958011095564514,0.9746289308110312,Vacuum,0
49,4,651.025613584214,0,0,0,2,0.0009024229956980283,0.2174662103732737,0.00042891075331212797,0.01673358546460796,-0.9976390533901185,0.8216823966842322,-0.9307409919616152,0.3476029076000111,0.2187534199486078,0.974638771577754,Vacuum,0
50,2,65.62213130383999,0,0,0,0,0.0009475942152367236,0.012577360338103577,0.0008686071964220577,0.006721466752616143,-0.8009092462284537,0.09568201549134862,-0.4317360719638236,-0.5124909673940647,0.015186220425073647,0.9864216485332088,Incandescent Light Bulb,0
51,2,67.08590994283401,0,0,0,0,0.0003367397610174795,0.012010771728004088,0.0006803580011561798,0.005952997606818848,0.7062606308067583,0.035956525688936244,-0.8813309972340853,0.5003934068021236,0.014489733171105263,0.9858514450787133,Incandescent Light Bulb,0
52,2,67.197048790464,0,0,0,0,0.0014612067469626801,0.011552848790106252,0.0012679687771028484,0.006387737083394205,0.6574316119829868,-0.5964517695318416,-0.8180614993758574,0.9992224717364011,0.014398561651584416,0.9845476146359236,Incandescent Light Bulb,0
53,2,63.56057754589999,0,0,0,0,0.0006204221221155536,0.011439215976800164,0.0006543479359455102,0.006576266213541725,-0.2229345426117546,-0.33122411270807683,0.5805979363560939,0.6949872075644504,0.014141545865955984,0.9854647142390892,Incandescent Light Bulb,0
54,0,7.911438115048001,0,1,0,1,0.0045111124428238725,0.8725345786175794,0.010559878561608815,0.5345717448846506,-0.532757431448923,0.4983314623526885,-0.8769687036709843,0.2767526550862453,1.138158135891728,0.4496572977986888,Compact Fluorescent Lamp,0
55,0,8.641971858016,0,1,0,1,0.005425265946623105,0.8672180873359961,0.01298789766547933,0.5280290262811795,-0.3488118938271042,-0.9909982025234557,0.8191727055501978,-0.6934430425967544,1.126506482895257,0.473472618848557,Compact Fluorescent Lamp,0
56,1,29.33229420804,0,0,0,0,0.005485175769520554,0.029219392937901763,0.007154271826246931,0.01687000241888946,-0.8911926095494227,-0.9693543136271008,-0.9785684040812934,0.7707883917676965,0.035882028335683824,0.9248703791775016,Fan,0
57,1,29.449815425300002,0,0,0,0,0.00839575523602277,0.029268909196379457,0.008916982644403113,0.017530777666830127,-0.08749497355270347,-0.9198586638953532,0.07609954730265824,0.9438087377446658,0.03738708809034467,0.9236281541055992,Fan,0
58,1,29.286079740820004,0,0,0,0,0.0034089433226670105,0.029579738056658686,0.0034251499546959024,0.020322327929578683,0.9606385942983484,-0.8207305848763256,0.9692399570321822,-0.8921831810169577,0.03675734830082966,0.923996744035248,Fan,0
59,1,29.169185579459995,0,0,0,0,0.008585567175161502,0.029435096880066958,0.008154714299730033,0.016224403585281304,0.8797783026741227,-0.9175554671938085,0.19669512439130393,0.8272364898247915,0.0367882300278869,0.9236131579183354,Fan,0
60,1,29.160157724719998,0,0,0,0,0.0054824315887761575,0.029211906540059205,0.007698463216750936,0.017592452073348794,0.7070957244254091,-0.012549560250742185,0.9258128875086179,-0.32474651429036727,0.03647356068754087,0.9232364949817506,Fan,0
61,2,114.95221556074,0,1,0,0,0.01825664771746359,0.07478106987436459,0.0024857007091534647,0.02089900123700081,-0.044177625721052646,0.9939322969111974,-0.9957563456146782,-0.07117114468945307,0.08207587835460015,0.7747628154409566,Fridge,0
62,4,1501.8548980204998,0,0,0,0,0.0001703461662375751,0.02027597352804768,0.00025304748441143377,0.005972012347679331,-0.0037996250607220537,0.9987151647609425,0.7648786757021917,0.32257479976122694,0.021639836304489245,0.9963778810284964,Hairdryer,0
63,4,1500.9239005375,0,0,0,0,0.00014718076118880509,0.020106188321379902,9.175942517977465e-05,0.006024989015420804,0.9932351537698724,0.9994340036524115,-0.4935664201839385,-0.5143210058382213,0.021550681873100042,0.9963899606019764,Hairdryer,0
64,4,1495.9399029665801,0,0,0,0,0.0003382201911544277,0.019802092837456643,0.00030025833165248686,0.006125404415530436,-0.8210354769846576,0.8820420388650414,0.950503860747745,-0.9326998769497012,0.02138119355249522,0.9963948550528421,Hairdryer,0
65,4,1499.6248436487601,0,0,0,0,8.958977784723744e-05,0.02005413219923092,0.00028451015260487717,0.005483771928080538,0.9968074231298433,0.5798496159712899,-0.9987291612474936,0.23957486444311787,0.021440871181738017,0.9963910301893746,Hairdryer,0
66,4,1502.98236789344,0,0,0,0,0.00013121474376178103,0.01999094610140044,0.00016309014332211065,0.006066288012607974,0.5923599466205056,0.7030315555301145,0.6594471145002435,-0.9817890702259232,0.021432990890722783,0.9963811638447656,Hairdryer,0
67,0,14.265334962850002,1,0,0,1,0.016728464861831882,1.0211581653884336,0.01714087225391368,0.9298118441780476,-0.9949810185873674,0.9066145845706235,-0.8917931793558628,0.6974612166587014,1.8458928005223785,0.4354705729224093,Laptop,0
68,0,12.05710344692,0,0,0,1,0.01947678012559101,1.0349692161771682,0.02272992982021704,0.9465458976356348,-0.2506143630085099,-0.39955365462090775,-0.9995433888955552,-0.5115063117056533,1.8904862155988744,0.4281923202611723,Laptop,0
69,1,19.382093556052002,1,0,0,1,0.07640024049626694,0.9689785344570424,0.046936525510257336,0.8431869371300729,-0.9896596592369327,0.751385535931363,-0.6508446292516052,-0.3268670782199208,1.6251730848378951,0.4793312175435674,Laptop,0
70,0,17.711904865118,1,0,0,1,0.04939922319178265,0.9751696565516323,0.03848651876813658,0.8580783004848576,-0.9302595249515948,0.8854392702969539,-0.2101753821760926,-0.8167623331042959,1.6519436065984976,0.4803189803834137,Laptop,0
71,0,12.556085267419999,0,1,0,2,0.007200065399777489,0.14490516472391227,0.002865834581534975,0.1844663847307948,-0.7688734720529781,0.9746955448384693,-0.9981586197813509,-0.9703391599976622,0.24961190461289035,0.8187039623149791,Washing Machine,0
72,0,10.845366556020002,0,1,0,1,0.0030654888165001885,0.8500733754039319,0.001154290157287951,0.4940025520974058,0.46651103547584305,-0.8848870469686083,0.8404847305573886,0.8673051224811904,1.1064698248511722,0.5187773650401674,Compact Fluorescent Lamp,0
73,0,10.77288560662,0,1,0,1,0.0035321336402088454,0.8470153373696128,0.008000417337715712,0.48933776241221505,0.9768284778026527,-0.9816755134838869,-0.964576228810862,0.30317921385720337,1.0989110239742288,0.5137675429654159,Compact Fluorescent Lamp,0
74,2,124.65636444719999,0,0,0,0,0.001401001529469074,0.10761207326619883,0.0010000008137597733,0.02239443843011229,0.9992273439744481,0.2508532233759195,0.3621071600728429,-0.6909323062249654,0.11063129813179176,0.9901399693046676,Air Conditioner,0
75,4,870.6878906339999,0,0,0,0,0.06799315394263017,0.08077702491406659,0.011444948841865777,0.047091191933146336,-0.9999542410181024,0.4242030754546521,-0.6437431089617924,-0.4767367993361359,0.11812191129708866,0.9641004260450371,Air Conditioner,0
76,0,6.9044855934000005,0,1,0,1,0.007416239927255468,0.8993292943219872,0.004018499507669845,0.5462011194140902,0.9691039547970123,-0.9062478901408794,-0.04874721597642657,-0.7751515376378467,1.4028493906452857,0.4549530075202332,Compact Fluorescent Lamp,0
77,0,7.099943412399999,0,1,0,1,0.010978125700836693,0.8892297704565727,0.006630730648019539,0.5398111701231192,0.3941899927534684,-0.9968861805791824,-0.9871629780628172,0.8331794704504724,1.3932776165601861,0.4558407259055092,Compact Fluorescent Lamp,0
78,0,7.140317736999999,0,1,0,1,0.009393429254988723,0.887596801724208,0.0019937036417846995,0.5392298946090747,-0.11934021512709274,-0.9996543505937198,0.6831266451976479,0.731855631636289,1.3878620456771995,0.4596864025053559,Compact Fluorescent Lamp,0
79,0,7.6390508471999965,0,1,0,1,0.0031906538156772357,0.8699545804360643,0.0015441043355165864,0.522388988038415,-0.3968184834489453,-0.44874055300575993,-0.5248339234814519,0.7514741022981393,1.3560200618793707,0.478092953070685,Compact Fluorescent Lamp,0
80,0,7.774677480599999,0,1,0,1,0.00919062528932527,0.8593613710372187,0.003909979020657517,0.5162164425159286,0.09375777681328716,0.057848867559687794,0.3159021031759784,0.30848778804211097,1.3396122821396814,0.4874572737122072,Compact Fluorescent Lamp,0
81,0,7.269435604400003,0,1,0,1,0.011389879337794331,0.8866729835533239,0.0038346188170729975,0.5350273521951862,-0.09519872762526105,-0.9401017752904351,0.9167438357707924,0.5098797490618114,1.3816922381595422,0.4666205543445471,Compact Fluorescent Lamp,0
82,0,8.9538580464,0,1,0,1,0.009808204121062213,0.8421339067897039,0.0014337647691944747,0.4860321614378081,0.48038145887441497,-0.7362371028816663,-0.9136486415898827,0.9674790085087294,1.182291784599374,0.514692155171508,Compact Fluorescent Lamp,0
83,0,8.876147765799997,0,1,0,1,0.0071578798466200595,0.8488087998203027,0.001175951927984462,0.4925254593749646,0.9657633937555604,-0.8864245071307618,0.9097808479051707,0.9969760142662866,1.1841580192695076,0.5090350049553335,Compact Fluorescent Lamp,0
84,0,8.287677384,0,1,0,1,0.002201590141076005,0.8653571397458598,0.0010304132931308351,0.5037259626293779,-0.7588497247096672,-0.900140518090955,0.9987098141266907,0.5643556627809897,1.2100040141645592,0.4888541099673367,Compact Fluorescent Lamp,0
85,0,8.928548041400003,0,1,0,1,0.007688059866296406,0.845590650751227,0.004184339694968072,0.492948652499188,-0.3300112336552068,-0.782781597883354,0.7321662842929576,0.9905429812994756,1.1783805073788078,0.5096454604500237,Compact Fluorescent Lamp,0
86,0,8.562334136799999,0,1,0,1,0.009285651770952849,0.8456364364001264,0.008431862602456127,0.4898141765488305,0.9915016012575326,-0.846037269830954,0.9324423784409053,0.8705847405846883,1.1823266190941584,0.4961749282605468,Compact Fluorescent Lamp,0
87,0,7.892457649600001,0,1,0,1,0.012541801067245608,0.8576237824461549,0.01089364569453104,0.4981812506567467,-0.48832475757155136,0.19914463838327717,-0.6529102090636179,-0.9332666616772783,1.2150632697806378,0.4775152154299174,Compact Fluorescent Lamp,0
88,0,13.177744376400002,0,0,0,2,0.006568913956410624,0.20572514508309836,0.010131182988745852,0.0254003716453542,-0.3283124339823762,0.9853861452208593,0.9849271853533946,-0.6889784437368438,0.20799982531162636,0.8780927550368895,Fan,0
89,0,13.056762008000002,0,0,0,2,0.0009475452242243075,0.2071867037284408,0.00436405989492125,0.0272160302142482,-0.6761765137246789,-0.750495966927633,-0.8306915099796037,-0.5214725384102803,0.20949304085551912,0.8746687726973498,Fan,0
90,0,13.095086718,0,0,0,2,0.002802705457388207,0.20387526490694527,0.006715862076902343,0.024710441833321453,0.03433690420100514,0.487016773821175,-0.6534054480317045,-0.8549577434680681,0.20593819869175314,0.8782563550560467,Fan,0
91,0,13.1270191674,0,0,0,2,0.004333015660617964,0.20419925442232506,0.00260701390162021,0.02438026800694972,0.6783702153736516,0.9356739747130676,-0.4553163741082357,-0.6407600769484152,0.20606391246087707,0.8788551855662371,Fan,0
92,0,13.003714502000001,0,0,0,2,0.00609872446188654,0.20881399519027505,0.0026478787703610143,0.025536332186966715,-0.4646270839413084,-0.4415161256908449,0.5040052678722379,0.5286531122852446,0.21079908337234451,0.8749865247223807,Fan,0
93,2,111.0456289616,0,0,0,0,0.019315213103195585,0.1108240964733563,0.004444586740236246,0.07523550035081282,-0.787670184878029,-0.22370427281918473,0.9717980120874202,-0.04552553673986605,0.14400029045581447,0.9716582498394746,Fridge,0
94,3,151.00008047720004,0,0,0,0,0.01550094258798,0.08302475392474064,0.003202775744083663,0.060450653271300316,0.9540505654962901,-0.1898891662827512,-0.9882424775447428,-0.7167480394473276,0.11034020733664768,0.9889224767148652,Fridge,0
95,3,162.5546381516,0,0,0,0,0.011461791577733036,0.0792623346732753,0.002709917455752296,0.053056965934530256,-0.06528182419288249,-0.8319897225592546,-0.9542528010354013,-0.14781410309203183,0.10085774651458107,0.9902857623323348,Fridge,0
96,4,796.5658767568,0,0,0,0,0.00023008941867827545,0.03415840507384706,0.00011392141778086472,0.014303031423681613,-0.8680982067720447,-0.9434180332724706,0.2769255976076226,0.7474974575514677,0.038926964197029255,0.9968778095682336,Hairdryer,0
97,4,752.5671527653999,0,0,0,0,0.04809229164443105,0.027917547930581342,0.00138361278846736,0.012711822552095428,0.2943945669148011,-0.6842818452408292,-0.3461632577810089,0.7709531568447139,0.05834633271408796,0.9951284655526814,Hairdryer,0
98,4,749.9059813552002,0,0,0,0,0.04853482796532781,0.02876999776610689,0.0015949962873571626,0.013509834377724713,0.9654629244996197,-0.2535945461754889,-0.0393440771950293,-0.9988202642784731,0.05928399475092432,0.9951286805356386,Hairdryer,0
99,4,752.1485756837999,0,0,0,0,0.04892666766618118,0.028629902508295956,0.001390641288851178,0.01323105346567629,0.8624110551461884,-0.9362009755576302,-0.7893967920072245,-0.3202365392534329,0.05941186291150656,0.9951317465191308,Hairdryer,0
100,4,750.3790289028,0,0,0,0,0.04793993931172251,0.028111046494929855,0.0015958866889818814,0.012979867845621879,0.9912420566713872,-0.0017319365204884508,0.3784165973851836,-0.8767456094082008,0.05838429439876135,0.995131104815115,Hairdryer,0
101,4,797.4241147542,0,0,0,0,0.00026229842130689194,0.03505768038645452,0.00021349355972963665,0.013543848521427652,0.7627815825671491,-0.6987894439617426,0.9991358576838573,-0.2418744265451563,0.03939855427719168,0.9970192414753792,Hairdryer,0
102,0,10.2672098516,0,0,0,1,0.024331954597173976,1.0424771823428562,0.020262277446957945,0.8984465203291929,0.8321819201991805,0.6265956212472068,-0.8796709459259225,-0.8733892760537927,1.7863483486626002,0.4425364833591896,Laptop,0
103,0,10.6372585736,0,0,0,1,0.014753105662730187,1.0398316549594273,0.012430217012245124,0.8895573327874026,-0.3006389722587361,0.9094068654155255,-0.39626565285105053,-0.23441038260746905,1.7650140390031834,0.4476765869840893,Laptop,0
104,0,14.708336139000002,0,0,0,1,0.0030534023280480273,0.9720242164877524,0.002998743268885756,0.7861679270665148,-0.9770088312551674,0.981420276320037,-0.9681501940266276,0.7554880873017187,1.5526119111717989,0.4883675261408434,Laptop,0
105,0,14.435863256600001,0,0,0,1,0.009979175878380537,0.9710338396593208,0.007011608690846614,0.7902847343205484,-0.9970326099196813,0.524055464410564,0.8596333615537703,-0.09150306941757913,1.5744052785341442,0.4803158780734469,Laptop,0
106,0,10.1232582012,0,0,0,1,0.0039750484668759755,1.0498003563934917,0.006926311598134372,0.9044349639225728,0.9758300762080133,0.9220900202592726,-0.015076575400637924,-0.026332415300753264,1.814288438801224,0.4372637766774728,Laptop,0
107,1,36.1023146754,0,0,0,0,0.0009012033367736274,0.019959240104282502,0.0002725085765219779,0.01850900049539953,-0.613761862617588,-0.3176849485109434,-0.5035106663563252,0.11520140847570824,0.031182632772175176,0.9802143095887421,Incandescent Light Bulb,0
108,1,36.0889788198,0,0,0,0,0.0027223162401282123,0.019207284688745458,0.0021555250851316033,0.01892948644218785,-0.4614140922879717,-0.9972486493583276,0.6611155309976896,-0.9033110417681429,0.031534886619643376,0.9794938859807096,Incandescent Light Bulb,0
109,1,36.293814543,0,0,0,0,0.002305073554146184,0.021336059141564844,0.0015568169338008749,0.0180413678240774,-0.8060480220793694,-0.9949434357268159,0.7439153971122974,0.42483190781321273,0.03195824881645281,0.9806822525873238,Incandescent Light Bulb,0
110,1,36.267084030999996,0,0,0,0,0.0019558507997534625,0.021014649482000842,0.0009104396146448867,0.018101203696323915,0.9179564130154396,-0.4826939327082806,-0.44480717510453815,0.9403592804720202,0.03208118146503836,0.9809923612855076,Incandescent Light Bulb,0
111,1,36.18204341599999,0,0,0,0,0.0008483591177876616,0.01936520094399409,0.00094255697093129,0.018986302230816352,0.935284981893105,-0.6865791842148863,0.6350451289913807,0.9563974912144555,0.03168453699305722,0.9805274375259964,Incandescent Light Bulb,0
112,1,33.257719175,0,0,0,0,0.0020216364422540366,0.04988207320756554,0.002804374622298313,0.06314932871313984,-0.7090182196903329,0.9198399586502322,-0.7111329642923186,-0.4859529625361763,0.08764418621199281,0.8918000640634197,Fan,0
